12-18 00:00:13 com_github_bouni_kicad-jlcpcb-tools.store 210:Part R46 does not exist in the database and will be created from the board.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D17 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D16 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D15 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D14 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D13 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D12 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D11 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D10 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D9 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D8 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D7 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D6 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D5 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D4 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:14 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D3 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:15 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D2 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:04:15 com_github_bouni_kicad-jlcpcb-tools.store 246:Part D1 is already in the database but value, footprint, bom or pos values changed in the board file, part will be updated, lcsc overwritten/cleared.
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Top layer
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Silk top
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Mask top
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Paste top
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Bottom layer
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Silk top
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Mask bottom
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Paste bottom
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Edges
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted V score cut
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 237:Finished generating Excellon files
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 254:Finished generating ZIP file
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 289:Finished generating CPL file
12-18 00:07:23 com_github_bouni_kicad-jlcpcb-tools.fabrication 306:Finished generating BOM file
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Top layer
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Silk top
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Mask top
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Paste top
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Bottom layer
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Silk top
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Mask bottom
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Paste bottom
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted Edges
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 222:Successfully plotted V score cut
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 237:Finished generating Excellon files
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 254:Finished generating ZIP file
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 289:Finished generating CPL file
12-18 00:07:26 com_github_bouni_kicad-jlcpcb-tools.fabrication 306:Finished generating BOM file
